User ID,Age,Gender,Weight (kg),Height (cm),Activity Level,Goal,Target Weight (kg),Caloric Intake (kcal),Maintenance Calories (kcal),Carbohydrates (gm),Proteins (gm),Fats (gm),Fiber (gm),Dietary Preferences
1462,25,Female,80.01630410857749,188,Sedentary,Gain,77.89599999999999,1426,1711.2,171.12,128.34,57.04,114.08,Vegan
1463,53,Female,95.24192545299665,171,Sedentary,Lose,62.425999999999995,1571,1885.1999999999998,141.39,188.52,62.839999999999996,94.25999999999999,Vegetarian
1464,28,Male,93.27924634556189,178,Moderately Active,Lose,73.29599999999999,1358,2104.9,157.8675,210.49,70.16333333333334,105.245,Vegetarian
1465,35,Female,93.37132849025772,181,Sedentary,Gain,71.526,1554,1864.8,186.48,139.86,62.160000000000004,124.32,Vegan
1466,18,Female,90.4379435798418,192,Sedentary,Maintain,81.536,1528,1833.6,201.696,110.01599999999999,65.19466666666666,134.464,Vegan
1467,40,Female,58.03500183520623,190,Sedentary,Maintain,79.716,1214,1456.8,145.68,80.124,46.94133333333333,97.12,Vegetarian
1468,58,Female,91.85210428323202,187,Very Active,Lose,76.98599999999999,1538,2922.2,219.165,292.22,97.40666666666667,146.10999999999999,Vegan
1469,40,Female,91.92241749713342,164,Lightly Active,Lose,56.056,1539,2116.125,158.709375,211.6125,70.5375,105.80624999999999,None
1470,22,Male,76.36453790488255,185,Lightly Active,Gain,79.666,1127,1549.625,154.9625,116.221875,51.65416666666667,103.30833333333334,Vegan
1471,40,Female,76.93723468897224,166,Moderately Active,Lose,57.876,1395,2162.25,162.16875,216.225,72.07499999999999,108.11249999999998,Gluten-Free
1472,33,Male,81.69684539715624,170,Lightly Active,Gain,66.01599999999999,1198,1647.25,164.725,123.54375,54.90833333333333,109.81666666666666,Gluten-Free
1473,20,Male,69.81781360397528,157,Sedentary,Gain,54.18599999999999,1036,1243.2,124.32,93.24,41.44,82.88,Vegetarian
1474,32,Male,51.4429123659116,157,Very Active,Lose,54.18599999999999,780,1482.0,111.15,148.2,49.400000000000006,74.1,Vegan
1475,49,Female,72.51065260427279,159,Moderately Active,Lose,51.50599999999999,1353,2097.15,157.28625,209.715,69.905,104.85749999999999,None
1476,57,Female,83.24276669560533,173,Lightly Active,Lose,64.246,1455,2000.625,150.046875,200.0625,66.6875,100.03125,Gluten-Free
1477,59,Male,54.92583479015009,194,Very Active,Gain,87.856,827,1571.3,157.13,117.8475,52.376666666666665,104.75333333333333,Vegetarian
1478,34,Male,72.96308646490479,165,Moderately Active,Maintain,61.465999999999994,1077,1669.3500000000001,166.935,79.29412500000001,63.06433333333334,111.28999999999999,Vegetarian
1479,55,Male,50.793870625661256,166,Moderately Active,Lose,62.376,770,1193.5,89.5125,119.35,39.78333333333333,59.675,None
1480,29,Female,94.0884699634502,170,Moderately Active,Maintain,61.51599999999999,1561,2419.55,296.394875,127.026375,69.89811111111112,197.59658333333334,None
1481,40,Female,76.64077540373071,200,Very Active,Gain,88.816,1393,2646.7,264.67,198.5025,88.22333333333333,176.44666666666666,None
1482,28,Female,65.41058611354181,155,Very Active,Maintain,47.86599999999999,1285,2441.5,280.7725,146.49,67.81944444444444,187.18166666666664,Vegetarian
1483,19,Female,59.3150091486924,174,Lightly Active,Gain,65.15599999999999,1228,1688.5,168.85,126.6375,56.28333333333333,112.56666666666666,Vegetarian
1484,29,Female,91.49076389993019,181,Moderately Active,Lose,71.526,1536,2380.8,178.56,238.08,79.36,119.03999999999999,None
1485,54,Female,52.527096772290776,192,Lightly Active,Lose,81.536,1161,1596.375,119.728125,159.6375,53.212500000000006,79.81875,None
1486,49,Male,73.27198395134687,184,Moderately Active,Gain,78.756,1080,1674.0,167.4,125.55,55.8,111.6,Gluten-Free
1487,49,Female,79.71391566062411,169,Lightly Active,Lose,60.605999999999995,1422,1955.25,146.64375,195.525,65.17500000000001,97.7625,Vegan
1488,35,Female,96.33874692075217,187,Lightly Active,Gain,76.98599999999999,1582,2175.25,217.525,163.14375,72.50833333333334,145.01666666666665,None
1489,46,Female,53.521438559779114,190,Moderately Active,Maintain,79.716,1171,1815.05,231.418875,90.7525,54.451499999999996,154.27925,Vegetarian
1490,43,Male,64.60636631845857,179,Moderately Active,Gain,74.20599999999999,961,1489.55,148.955,111.71625,49.65166666666667,99.30333333333334,None
1491,42,Female,83.67093415046364,173,Sedentary,Maintain,64.246,1460,1752.0,210.24,65.7,50.61333333333333,140.16,Vegetarian
1492,57,Female,72.01801048987238,188,Moderately Active,Maintain,77.89599999999999,1348,2089.4,229.834,120.14050000000002,76.61133333333333,153.22266666666667,Gluten-Free
1493,29,Female,95.20068764181246,164,Lightly Active,Maintain,56.056,1571,2160.125,264.6153125,118.806875,62.40361111111112,176.41020833333334,Vegetarian
1494,29,Female,90.08482581234212,192,Moderately Active,Lose,81.536,1523,2360.65,177.04875,236.065,78.68833333333333,118.0325,Vegetarian
1495,19,Male,86.03220326462596,152,Sedentary,Lose,49.635999999999996,1260,1512.0,113.4,151.2,50.400000000000006,75.6,Vegetarian
1496,43,Female,73.85372477350819,164,Moderately Active,Gain,56.056,1366,2117.3,211.73,158.7975,70.57666666666667,141.1533333333333,Vegan
1497,37,Female,52.25615732033411,158,Very Active,Lose,50.596,1158,2200.2,165.015,220.02,73.33999999999999,110.00999999999999,Gluten-Free
1498,50,Female,54.525853884531536,155,Moderately Active,Lose,47.86599999999999,1180,1829.0,137.175,182.9,60.96666666666667,91.45,Vegetarian
1499,34,Female,70.96833668851394,183,Lightly Active,Maintain,73.346,1339,1841.125,220.935,69.0421875,69.55361111111111,147.29,Vegan
1500,34,Female,61.38443368466038,172,Sedentary,Lose,63.336,1246,1495.2,112.14,149.52,49.84,74.75999999999999,None
1501,52,Female,58.33094766946131,197,Sedentary,Lose,86.086,1217,1460.3999999999999,109.52999999999999,146.04,48.67999999999999,73.01999999999998,Vegetarian
1502,39,Female,96.02115576719874,170,Lightly Active,Gain,61.51599999999999,1579,2171.125,217.1125,162.834375,72.37083333333334,144.74166666666667,Vegan
1503,45,Male,66.68836409228888,197,Very Active,Gain,90.586,990,1881.0,188.1,141.075,62.699999999999996,125.39999999999999,Gluten-Free
1504,33,Female,97.88090688310167,176,Very Active,Maintain,66.976,1597,3034.2999999999997,356.53024999999997,128.95775,107.88622222222222,237.6868333333333,Vegetarian
1505,39,Female,79.6433851342233,176,Moderately Active,Lose,66.976,1422,2204.1,165.3075,220.41,73.47,110.205,Gluten-Free
1506,54,Female,91.83861970968627,156,Sedentary,Gain,48.775999999999996,1538,1845.6,184.56,138.42,61.519999999999996,123.03999999999999,None
1507,37,Male,88.06543229644163,176,Very Active,Maintain,71.476,1285,2441.5,341.81,122.075,78.67055555555555,227.87333333333333,Vegan
1508,57,Male,84.83527218237808,175,Moderately Active,Gain,70.566,1239,1920.45,192.045,144.03375,64.015,128.02999999999997,Vegetarian
1509,19,Female,93.82919283909928,173,Lightly Active,Lose,64.246,1560,2145.0,160.875,214.5,71.5,107.25,Vegan
1510,28,Female,77.59249814189423,187,Sedentary,Maintain,76.98599999999999,1403,1683.6,227.28599999999997,92.598,52.37866666666666,151.52399999999997,Vegan
1511,52,Male,61.55967698931741,162,Sedentary,Gain,58.736,918,1101.6,110.16,82.62,36.72,73.44,Vegetarian
1512,57,Female,76.69833828990726,198,Very Active,Maintain,86.996,1393,2646.7,344.07099999999997,99.25125,73.51944444444445,229.38066666666663,None
1513,39,Male,74.39241835175449,200,Lightly Active,Maintain,93.316,1097,1508.375,181.005,79.1896875,58.65902777777777,120.66999999999999,Gluten-Free
1514,57,Male,51.40932154371235,162,Very Active,Maintain,58.736,778,1478.1999999999998,188.4705,59.12799999999999,50.91577777777778,125.64699999999999,Vegetarian
1515,38,Male,94.49195204818614,189,Very Active,Maintain,83.306,1374,2610.6,372.0105,110.95049999999999,101.52333333333334,248.00699999999998,Gluten-Free
1516,51,Female,68.77872847532481,173,Moderately Active,Lose,64.246,1317,2041.3500000000001,153.10125000000002,204.135,68.04500000000002,102.06750000000001,Vegan
1517,37,Male,51.271540356862225,158,Very Active,Gain,55.096,777,1476.3,147.63,110.7225,49.21,98.41999999999999,None
1518,39,Female,93.39582678997374,199,Lightly Active,Maintain,87.906,1554,2136.75,256.41,90.811875,75.97333333333333,170.94,Vegan
1519,18,Male,86.77430271575888,187,Sedentary,Lose,81.48599999999999,1272,1526.3999999999999,114.47999999999998,152.64,50.87999999999999,76.31999999999998,Vegetarian
1520,38,Male,67.62828574924767,151,Lightly Active,Lose,48.72599999999999,1003,1379.125,103.434375,137.9125,45.97083333333333,68.95625,Vegan
1521,28,Male,63.97854366840076,179,Lightly Active,Maintain,74.20599999999999,954,1311.75,154.130625,59.02875,42.267500000000005,102.75375,Gluten-Free
1522,22,Female,85.64067931382989,168,Lightly Active,Maintain,59.696,1480,2035.0,223.85,81.4,67.83333333333333,149.23333333333332,Vegetarian
1523,24,Female,61.94575808694184,169,Moderately Active,Lose,60.605999999999995,1253,1942.15,145.66125,194.215,64.73833333333333,97.10749999999999,Vegetarian
1524,29,Female,65.42481211525313,190,Moderately Active,Lose,79.716,1286,1993.3,149.4975,199.33,66.44333333333333,99.66499999999999,Vegan
1525,49,Male,64.2215163593473,174,Lightly Active,Maintain,69.65599999999999,955,1313.125,167.4234375,75.5046875,40.85277777777778,111.615625,Vegetarian
1526,41,Female,93.87046316187505,173,Sedentary,Gain,64.246,1558,1869.6,186.96,140.22,62.32,124.64,Vegan
1527,60,Female,54.90845342527608,164,Moderately Active,Maintain,56.056,1183,1833.65,265.87925,110.01900000000002,69.27122222222222,177.25283333333334,Gluten-Free
1528,54,Female,91.33526992759676,151,Moderately Active,Maintain,44.22599999999999,1533,2376.15,338.601375,112.867125,81.84516666666667,225.73425,Vegetarian
1529,53,Female,93.6121159144576,176,Very Active,Lose,66.976,1555,2954.5,221.5875,295.45,98.48333333333333,147.725,None
1530,51,Female,65.09256866774719,172,Moderately Active,Lose,63.336,1281,1985.55,148.91625,198.555,66.185,99.27749999999999,Vegan
1531,27,Male,75.83421629247663,189,Very Active,Maintain,83.306,1118,2124.2,286.767,122.1415,77.88733333333332,191.178,Vegetarian
1532,43,Male,91.73093938599804,157,Moderately Active,Lose,54.18599999999999,1335,2069.25,155.19375,206.925,68.975,103.46249999999999,Gluten-Free
1533,46,Female,98.63953883251997,168,Very Active,Lose,59.696,1604,3047.6,228.57,304.76,101.58666666666666,152.38,None
1534,59,Male,70.72294149707602,177,Sedentary,Lose,72.386,1045,1254.0,94.05,125.4,41.8,62.699999999999996,Gluten-Free
1535,23,Female,96.9588131506934,154,Very Active,Lose,46.955999999999996,1589,3019.1,226.4325,301.91,100.63666666666667,150.95499999999998,Vegetarian
1536,42,Male,93.56919132115196,157,Very Active,Gain,54.18599999999999,1361,2585.9,258.59,193.9425,86.19666666666666,172.39333333333332,Vegetarian
1537,41,Male,89.2876388319678,188,Lightly Active,Lose,82.39599999999999,1302,1790.25,134.26875,179.025,59.675000000000004,89.5125,None
1538,36,Female,86.62481054989613,178,Moderately Active,Gain,68.79599999999999,1489,2307.9500000000003,230.79500000000004,173.09625000000003,76.93166666666667,153.86333333333334,Vegan
1539,31,Female,57.24850296775813,162,Lightly Active,Gain,54.236,1207,1659.625,165.9625,124.471875,55.32083333333333,110.64166666666667,Vegetarian
1540,25,Male,52.418485713766835,182,Moderately Active,Lose,76.93599999999999,795,1232.25,92.41875,123.225,41.075,61.6125,Vegan
1541,47,Female,57.05633262358042,167,Lightly Active,Gain,58.785999999999994,1204,1655.5,165.55,124.1625,55.18333333333333,110.36666666666667,None
1542,38,Female,97.89503983979003,173,Very Active,Gain,64.246,1597,3034.2999999999997,303.42999999999995,227.57249999999996,101.14333333333332,202.28666666666663,Vegan
1543,23,Male,52.22427471051287,173,Very Active,Maintain,68.746,793,1506.6999999999998,210.93799999999996,82.86849999999998,46.8751111111111,140.6253333333333,Vegan
1544,55,Female,81.31146898290898,154,Lightly Active,Gain,46.955999999999996,1437,1975.875,197.5875,148.190625,65.86250000000001,131.725,None
1545,50,Male,73.71401659636706,194,Very Active,Gain,87.856,1087,2065.2999999999997,206.52999999999997,154.89749999999998,68.84333333333332,137.68666666666664,None
1546,27,Female,85.18200432075156,187,Moderately Active,Lose,76.98599999999999,1476,2287.8,171.585,228.78,76.26,114.39,Vegetarian
1547,24,Male,56.39333723718091,184,Lightly Active,Gain,78.756,850,1168.75,116.875,87.65625,38.958333333333336,77.91666666666666,Gluten-Free
1548,18,Female,53.459257145806085,151,Lightly Active,Maintain,44.22599999999999,1172,1611.5,229.63875,92.66125,55.507222222222225,153.09249999999997,Gluten-Free
1549,45,Male,53.337550467394486,194,Moderately Active,Lose,87.856,806,1249.3,93.6975,124.93,41.64333333333334,62.465,Vegetarian
1550,49,Male,72.97482504622513,166,Sedentary,Gain,62.376,1076,1291.2,129.12,96.84,43.04,86.08,Vegan
1551,29,Male,50.41923871927912,179,Lightly Active,Gain,74.20599999999999,767,1054.625,105.4625,79.096875,35.15416666666667,70.30833333333334,Gluten-Free
1552,53,Female,60.694976948919546,199,Very Active,Maintain,87.906,1239,2354.1,253.06575,123.59025,70.62299999999999,168.7105,Gluten-Free
1553,20,Male,98.80203056539315,193,Sedentary,Gain,86.946,1437,1724.3999999999999,172.44,129.32999999999998,57.47999999999999,114.96,None
1554,35,Male,52.85230055434913,150,Lightly Active,Gain,47.815999999999995,799,1098.625,109.8625,82.396875,36.62083333333333,73.24166666666666,Vegan
1555,59,Female,76.52647833273667,199,Moderately Active,Lose,87.906,1391,2156.05,161.70375,215.605,71.86833333333334,107.80250000000001,None
1556,18,Male,92.70150316764126,169,Very Active,Maintain,65.106,1353,2570.7,263.49675,141.3885,91.40266666666666,175.6645,None
1557,41,Male,87.67847762787254,154,Lightly Active,Lose,51.455999999999996,1279,1758.625,131.896875,175.8625,58.62083333333333,87.93124999999999,Vegan
1558,51,Female,72.14885529626385,177,Very Active,Maintain,67.886,1349,2563.1,333.203,134.56275,74.04511111111111,222.1353333333333,Gluten-Free
1559,25,Female,93.14399461318297,191,Lightly Active,Gain,80.626,1552,2134.0,213.4,160.05,71.13333333333334,142.26666666666665,Vegan
1560,55,Male,90.23630303626138,151,Sedentary,Maintain,48.72599999999999,1314,1576.8,236.52,67.014,43.8,157.68,Gluten-Free
1561,45,Male,59.85829925968445,175,Sedentary,Maintain,70.566,895,1074.0,110.085,53.7,31.026666666666667,73.38999999999999,None
1562,36,Male,98.4607774706537,199,Moderately Active,Lose,92.406,1429,2214.9500000000003,166.12125000000003,221.49500000000003,73.83166666666668,110.74750000000002,Gluten-Free
1563,25,Male,72.60348097057476,170,Sedentary,Gain,66.01599999999999,1073,1287.6,128.76,96.57,42.919999999999995,85.83999999999999,Vegetarian
1564,54,Female,52.59621474234732,186,Very Active,Maintain,76.076,1161,2205.9,259.19325000000003,93.75075000000001,68.628,172.7955,Vegetarian
1565,29,Male,55.64240984073731,161,Sedentary,Maintain,57.82599999999999,838,1005.5999999999999,108.10199999999999,60.33599999999999,37.98933333333333,72.06799999999998,Vegan
1566,39,Female,63.269318958737344,153,Lightly Active,Maintain,46.04599999999999,1264,1738.0,195.525,78.21,52.14,130.35,Vegetarian
1567,56,Male,67.25778266894784,155,Sedentary,Maintain,52.36599999999999,997,1196.3999999999999,173.47799999999998,74.77499999999999,43.867999999999995,115.65199999999999,Vegetarian
1568,41,Male,66.63689110747595,161,Moderately Active,Gain,57.82599999999999,989,1532.95,153.295,114.97125,51.09833333333333,102.19666666666666,None
1569,36,Female,78.23150922797649,172,Lightly Active,Lose,63.336,1408,1936.0,145.2,193.6,64.53333333333333,96.79999999999998,Gluten-Free
1570,30,Male,98.34851658177183,156,Sedentary,Lose,53.275999999999996,1428,1713.6,128.52,171.36,57.120000000000005,85.68,None
1571,60,Female,81.33173873824117,189,Moderately Active,Maintain,78.806,1437,2227.35,322.96574999999996,139.209375,66.8205,215.31049999999996,Gluten-Free
1572,32,Female,60.132522940667485,156,Very Active,Maintain,48.775999999999996,1234,2344.6,234.46,128.953,91.17888888888889,156.30666666666667,Gluten-Free
1573,30,Male,99.36816289994084,168,Moderately Active,Maintain,64.196,1442,2235.1,335.265,128.51825,72.01988888888889,223.51,Vegan
1574,44,Male,87.61930636780302,177,Lightly Active,Lose,72.386,1279,1758.625,131.896875,175.8625,58.62083333333333,87.93124999999999,None
1575,18,Male,69.12824411585703,155,Sedentary,Maintain,52.36599999999999,1027,1232.3999999999999,172.53599999999997,70.863,46.55733333333333,115.02399999999997,Vegetarian
1576,38,Male,74.18504809383872,198,Very Active,Lose,91.496,1094,2078.6,155.895,207.86,69.28666666666668,103.93,Vegan
1577,41,Male,72.80200340012455,199,Very Active,Gain,92.406,1075,2042.5,204.25,153.1875,68.08333333333333,136.16666666666666,None
1578,24,Male,80.37397758251015,185,Moderately Active,Maintain,79.666,1181,1830.55,274.5825,68.645625,50.84861111111111,183.05499999999998,Vegetarian
1579,47,Male,79.72991022103335,179,Lightly Active,Lose,74.20599999999999,1170,1608.75,120.65625,160.875,53.625,80.4375,Vegan
1580,52,Male,87.62816124910358,190,Lightly Active,Maintain,84.216,1278,1757.25,188.904375,92.255625,68.3375,125.93624999999999,None
1581,55,Female,91.75557800985764,164,Very Active,Gain,56.056,1537,2920.2999999999997,292.03,219.02249999999995,97.3433333333333,194.68666666666664,None
1582,29,Female,80.44378823863579,177,Moderately Active,Lose,67.886,1430,2216.5,166.2375,221.65,73.88333333333334,110.825,Gluten-Free
1583,33,Female,69.06731412034824,199,Moderately Active,Lose,87.906,1321,2047.55,153.56625,204.755,68.25166666666667,102.3775,Vegetarian
1584,30,Female,89.0748128940326,170,Moderately Active,Gain,61.51599999999999,1513,2345.15,234.515,175.88625,78.17166666666667,156.3433333333333,None
1585,51,Female,83.05554755205497,180,Sedentary,Lose,70.616,1454,1744.8,130.86,174.48,58.160000000000004,87.24000000000001,Gluten-Free
1586,43,Female,96.22278893217928,175,Very Active,Gain,66.066,1580,3002.0,300.2,225.15,100.06666666666666,200.13333333333333,Gluten-Free
1587,28,Male,74.9950720906701,154,Moderately Active,Gain,51.455999999999996,1105,1712.75,171.275,128.45625,57.09166666666667,114.18333333333334,Gluten-Free
1588,55,Female,70.81618623432388,170,Very Active,Gain,61.51599999999999,1336,2538.4,253.84,190.38,84.61333333333333,169.22666666666666,Vegetarian
1589,26,Male,80.33544548740981,174,Lightly Active,Maintain,69.65599999999999,1180,1622.5,182.53125,101.40625,55.88611111111111,121.6875,Gluten-Free
1590,52,Female,83.98126776124846,161,Sedentary,Lose,53.32599999999999,1463,1755.6,131.67,175.56,58.519999999999996,87.77999999999999,Vegetarian
1591,32,Male,91.65817761185502,190,Lightly Active,Lose,84.216,1336,1837.0,137.775,183.7,61.233333333333334,91.85,None
1592,54,Female,71.12214207952483,163,Moderately Active,Gain,55.145999999999994,1339,2075.4500000000003,207.54500000000004,155.65875000000003,69.18166666666667,138.36333333333334,Vegan
1593,41,Male,96.98492761329406,196,Moderately Active,Lose,89.67599999999999,1408,2182.4,163.68,218.24,72.74666666666667,109.12,Vegetarian
1594,29,Female,52.73726703349865,196,Moderately Active,Lose,85.17599999999999,1164,1804.2,135.315,180.42,60.14,90.21,Vegan
1595,44,Male,72.03026223321743,169,Lightly Active,Gain,65.106,1063,1461.625,146.1625,109.621875,48.72083333333333,97.44166666666666,Gluten-Free
1596,38,Male,94.6625749921271,151,Moderately Active,Maintain,48.72599999999999,1376,2132.8,309.25600000000003,95.976,78.20266666666667,206.17066666666668,Vegetarian
1597,55,Male,86.01182339807849,186,Moderately Active,Gain,80.576,1256,1946.8,194.68,146.01,64.89333333333333,129.78666666666666,Gluten-Free
1598,53,Male,87.71286467436836,174,Sedentary,Maintain,69.65599999999999,1279,1534.8,195.687,92.088,57.98133333333333,130.458,Vegan
1599,36,Female,51.32075790409964,190,Lightly Active,Lose,79.716,1150,1581.25,118.59375,158.125,52.708333333333336,79.0625,Vegetarian
1600,49,Male,81.25265928354878,177,Very Active,Lose,72.386,1190,2261.0,169.575,226.1,75.36666666666666,113.04999999999998,Gluten-Free
1601,60,Female,75.57585028677832,200,Sedentary,Maintain,88.816,1382,1658.3999999999999,199.00799999999998,70.482,46.06666666666667,132.67199999999997,None
1602,31,Female,55.59685982862931,200,Lightly Active,Lose,88.816,1191,1637.625,122.821875,163.7625,54.587500000000006,81.88125,Vegan
1603,55,Male,74.51972859122822,190,Sedentary,Lose,84.216,1097,1316.3999999999999,98.72999999999998,131.64,43.87999999999999,65.81999999999998,Vegan
1604,49,Female,52.28034676119421,174,Very Active,Lose,65.15599999999999,1158,2200.2,165.015,220.02,73.33999999999999,110.00999999999999,Gluten-Free
1605,58,Female,82.9635552809483,188,Lightly Active,Maintain,77.89599999999999,1453,1997.875,244.7396875,109.883125,62.15611111111111,163.15979166666665,None
1606,23,Male,66.90127103963755,184,Lightly Active,Gain,78.756,996,1369.5,136.95,102.7125,45.650000000000006,91.29999999999998,None
1607,18,Female,78.36228489661174,169,Moderately Active,Gain,60.605999999999995,1411,2187.05,218.705,164.02875,72.90166666666667,145.80333333333334,Vegetarian
1608,35,Male,62.79993425032668,198,Sedentary,Maintain,91.496,937,1124.3999999999999,168.65999999999997,50.59799999999999,32.48266666666667,112.43999999999997,Vegan
1609,41,Female,53.45262904740861,195,Moderately Active,Gain,84.26599999999999,1170,1813.5,181.35,136.0125,60.449999999999996,120.89999999999999,Gluten-Free
1610,49,Female,61.49813488488719,175,Lightly Active,Gain,66.066,1247,1714.625,171.4625,128.596875,57.15416666666667,114.30833333333334,Gluten-Free
1611,46,Male,57.03100512125719,158,Very Active,Maintain,55.096,856,1626.3999999999999,219.56399999999996,65.056,52.406222222222226,146.37599999999998,Vegetarian
1612,31,Male,70.00566521661779,165,Very Active,Maintain,61.465999999999994,1036,1968.3999999999999,241.129,123.025,72.17466666666667,160.75266666666664,Vegan
1613,42,Female,91.55386137033393,192,Lightly Active,Gain,81.536,1536,2112.0,211.2,158.4,70.4,140.79999999999998,Vegetarian
1614,49,Female,54.15622048533097,198,Moderately Active,Maintain,86.996,1177,1824.3500000000001,250.84812500000004,86.656625,56.75755555555556,167.23208333333335,Vegetarian
1615,40,Female,91.58226475308669,191,Moderately Active,Maintain,80.626,1536,2380.8,249.984,101.18400000000001,71.424,166.656,Gluten-Free
1616,24,Female,51.2248525955158,159,Moderately Active,Maintain,51.50599999999999,1150,1782.5,245.09375,89.125,55.455555555555556,163.39583333333331,Vegan
1617,54,Male,52.09407974529673,157,Lightly Active,Maintain,54.18599999999999,788,1083.5,127.31125,62.30125,37.32055555555556,84.87416666666667,Gluten-Free
1618,47,Female,59.6181082083789,199,Lightly Active,Lose,87.906,1229,1689.875,126.740625,168.9875,56.329166666666666,84.49374999999999,Vegan
1619,57,Female,99.40528374246057,155,Moderately Active,Maintain,47.86599999999999,1610,2495.5,336.8925,118.53625,94.27444444444444,224.59499999999997,None
1620,46,Male,95.1726096076871,175,Sedentary,Maintain,70.566,1383,1659.6,219.89699999999996,95.42699999999999,57.164,146.59799999999996,Vegetarian
1621,18,Male,71.71254000943968,165,Sedentary,Lose,61.465999999999994,1063,1275.6,95.67,127.56,42.52,63.78,Vegan
1622,59,Female,51.69402557852011,150,Very Active,Gain,43.315999999999995,1152,2188.7999999999997,218.87999999999997,164.15999999999997,72.95999999999998,145.91999999999996,Gluten-Free
1623,57,Female,97.30991433983867,200,Sedentary,Gain,88.816,1591,1909.1999999999998,190.92,143.18999999999997,63.639999999999986,127.27999999999999,Vegetarian
1624,51,Female,53.7206121008188,170,Very Active,Gain,61.51599999999999,1172,2226.7999999999997,222.67999999999995,167.00999999999996,74.22666666666665,148.4533333333333,None
1625,22,Female,67.1716455744862,198,Sedentary,Gain,86.996,1304,1564.8,156.48,117.36,52.16,104.32,Gluten-Free
1626,45,Female,82.46713445659086,173,Very Active,Lose,64.246,1448,2751.2,206.34,275.12,91.70666666666666,137.56,None
1627,46,Female,80.99622269571438,193,Very Active,Lose,82.446,1434,2724.6,204.345,272.46,90.82,136.23,Gluten-Free
1628,34,Female,85.90371176690604,174,Sedentary,Maintain,65.15599999999999,1482,1778.3999999999999,208.96199999999996,84.47399999999999,63.232,139.30799999999996,Vegan
1629,51,Male,55.463357319192845,160,Moderately Active,Maintain,56.916,834,1292.7,187.44150000000002,74.33025,35.90833333333333,124.96100000000001,None
1630,35,Male,59.94918668758872,160,Very Active,Lose,56.916,897,1704.3,127.8225,170.43,56.81,85.215,Gluten-Free
1631,53,Male,79.38451368740695,157,Very Active,Lose,54.18599999999999,1164,2211.6,165.87,221.16,73.72,110.58,Vegetarian
1632,34,Male,60.24950699626271,178,Moderately Active,Gain,73.29599999999999,902,1398.1000000000001,139.81000000000003,104.85750000000002,46.60333333333334,93.20666666666668,Vegan
1633,52,Male,75.43708490710482,176,Very Active,Gain,71.476,1110,2109.0,210.9,158.175,70.30000000000001,140.6,None
1634,49,Male,96.23987273523849,157,Sedentary,Maintain,54.18599999999999,1397,1676.3999999999999,196.97699999999998,83.82,61.467999999999996,131.31799999999998,Vegetarian
1635,56,Male,76.70237612561426,173,Sedentary,Maintain,68.746,1127,1352.3999999999999,169.05,71.00099999999999,46.582666666666654,112.7,Gluten-Free
1636,53,Male,55.84380659374118,168,Sedentary,Gain,64.196,839,1006.8,100.68,75.51,33.56,67.12,Vegetarian
1637,30,Male,69.31635709814269,156,Lightly Active,Maintain,53.275999999999996,1027,1412.125,208.2884375,70.60625,42.36375,138.8589583333333,Gluten-Free
1638,28,Female,57.74934901662353,186,Very Active,Lose,76.076,1212,2302.7999999999997,172.70999999999995,230.27999999999997,76.75999999999998,115.13999999999996,None
1639,40,Male,76.5692832982252,199,Lightly Active,Gain,92.406,1127,1549.625,154.9625,116.221875,51.65416666666667,103.30833333333334,Vegetarian
1640,55,Female,82.63535934305784,191,Lightly Active,Maintain,80.626,1450,1993.75,289.09375,84.734375,68.67361111111111,192.72916666666666,Vegan
1641,49,Female,63.07714084355796,170,Moderately Active,Lose,61.51599999999999,1262,1956.1000000000001,146.7075,195.61,65.20333333333333,97.805,Vegan
1642,36,Female,73.07272275909634,159,Sedentary,Lose,51.50599999999999,1358,1629.6,122.22,162.96,54.32,81.47999999999999,None
1643,28,Male,52.86289586319759,159,Very Active,Maintain,56.00599999999999,800,1520.0,212.8,91.2,45.599999999999994,141.86666666666667,Vegetarian
1644,55,Male,98.500212454385,189,Moderately Active,Maintain,83.306,1428,2213.4,260.0745,88.536,68.86133333333333,173.38299999999998,None
1645,29,Female,97.58326371829277,196,Sedentary,Gain,85.17599999999999,1595,1914.0,191.4,143.55,63.800000000000004,127.6,Gluten-Free
1646,47,Male,91.90472541881896,166,Very Active,Gain,62.376,1337,2540.2999999999997,254.02999999999997,190.52249999999995,84.67666666666665,169.3533333333333,Vegetarian
1647,29,Female,76.44273960495148,160,Very Active,Maintain,52.416,1391,2642.9,389.82775000000004,138.75225,85.16011111111112,259.8851666666667,Vegetarian
1648,57,Female,54.79799921746316,174,Sedentary,Lose,65.15599999999999,1182,1418.3999999999999,106.37999999999998,141.83999999999997,47.279999999999994,70.91999999999999,Vegan
1649,49,Female,92.37271007942451,187,Sedentary,Maintain,76.98599999999999,1543,1851.6,277.74,97.209,59.66266666666666,185.16,None
1650,19,Female,82.74413106954182,181,Very Active,Maintain,71.526,1453,2760.7,379.59625,103.52625,85.88844444444443,253.06416666666667,None
1651,40,Female,56.04280979720211,181,Moderately Active,Lose,71.526,1195,1852.25,138.91875,185.225,61.74166666666666,92.61249999999998,Vegan
1652,54,Female,59.47584407957993,179,Sedentary,Lose,69.70599999999999,1227,1472.3999999999999,110.42999999999998,147.23999999999998,49.07999999999999,73.61999999999998,Vegan
